"id","ATTRIBUTE"
"318354","S673|T250|T250|Y239"
"318357","H962"
"318359","H962"
"318361","H962|Q768"
"318362","H962|T250|Y282"
"318368","Q768|Y239|Y239"
"318369","X481"
"318373","H962"
"318379",NA
"318381","R425|T799"
"318382","B440|B476|B536|R699|S197"
"318394","S960|T250"
"318411","H962|Y282"
"318413","T800|T850"
"318414","T798|T800|T850|T857|X814"
"318415","T857|T859|Y234"
"318416","S299|T857|T859|X481|X814"
"318418","T798|T859"
"318434","B476|H713|H732|H898|H905|H941|H962|H963|H964|Q884|R425|R894|R921|S051|S103|S143|S243|S416|S673|S744|S860|S960|S991|T045|T150|T261|T609|T851|X482|Y230|Y231|Y237|Y239|Y260|Y282|Y330|Y363|Y486|Y678|Y681|Y690|Y694"
"318437",NA
"318447",NA
"318482","B527|H877|H996|P193|Q748|R942|S055|S863|T001|T005|T124|T131|T133|T796|T849|X482|X508|Y237|Y256|Y280"
"318589",NA
"318651","B458|T849"
"318714","S673|S673"
"318728","T131"
"318733","X508|Y330"
"318734","X508|Y330"
"318735","X508|Y330"
"318745","T798"
"318747","T798|T850|T850|X814|Y234|Y234"
"318748","T850|T850|X814|X814|Y234"
"318783","H941|H941|S205|S205"
"318784","H941|S205|Y260|Y260"
"318792","P193|P193|T005|T849|Y256"
"318876","T250|T799"
"318883","H963|T250"
"318924","T003"
"318967","T800"
"318999","H877|R942|Y237|Y280"
"319190","Q768|Q768"
"319393","S673|S673"
"319394","S673|S673"
"319399","S205"
"319410","R107"
"319943","Q768"
"320000","S744"
"320027","Q768|T250|Y239"
"320030","H963|T799"
"320032","H963|S673|Y239"
"320034","S673|T799"
"320035","H963|H963|S673"
"320036","H963|S744"
"320037","H963|R425|S673|T799|T799"
"320039","H963|S960"
"320040","S673|S673|T799|T799|T799"
"320044","H963|H963|R425|S673|T799"
"320046","H963|H963|R425|S673|T799"
"320049",NA
"320051","H962|H963|S673|S673|T799|T799"
"320052","S673|T799"
"320054",NA
"320055",NA
"320056","H963|H963|R425|R425|R425|S673|S960|S960|T799|T799|T799"
"320058",NA
"320060",NA
"320062","Y681"
"320063","S416|Y681"
"320066",NA
"320067","S673|T799"
"320068","H962|Q768|R425|R425|S673|S673|S744|S960|T250|T799|Y282"
"320069",NA
"320070",NA
"320071",NA
"320073",NA
"320074",NA
"320075","H962|T250"
"320076",NA
"320078",NA
"320079","H962|H963|T250"
"320081",NA
"320082",NA
"320085",NA
"320086",NA
"320090","H962|S673"
"320091",NA
"320092",NA
"320095",NA
"320096","H962|S960|Y282|Y282"
"320097",NA
"320098",NA
"320099","H962|S960"
"320100","S960|S960|T250|Y239|Y282|Y282"
"320101",NA
"320102",NA
"320103",NA
"320108",NA
"320109",NA
"320110",NA
"320113","H962|Q768|R425"
"320114",NA
"320115","H962|H962|T250|Y282"
"320117","Y282|Y282"
"320118",NA
"320120","Q768|R425|S673|S960|T250|T250|Y282|Y282"
"320121",NA
"320123",NA
"320124",NA
"320125","T250|Y282"
"320127","Q768|Y282"
"320129","H962|H962|Y239"
"320130","H962|T250|Y282|Y282"
"320132","H962|Q768|Q768|S960|T250|Y239|Y239|Y239|Y282"
"320133","H962|Q768|T250|Y282"
"320134","H962|Q768|T250|Y239|Y282"
"320137",NA
"320138","Q748|X482"
"320151","R425|S673"
"320154",NA
"320156","T798|T798|T850|Y234|Y234"
"320157","H962|Q768|R425|S960|T250|Y239|Y282|Y282"
"320158","Y234|Y234"
"320161","T798"
"320162","B527"
"320164","B527"
"320168","H962|Q768|S960|T250|T250|Y239|Y282|Y282|Y282"
"320175","Q768|R425"
"320198","H962|Q768|T250|Y282|Y282"
"320199","Q748|R942|S055|Y202"
"320214","T029|T148|T569"
"320216","Y012|Y678"
"320218","S237|S996"
"320237","H962|H962|R425|S960|Y239|Y282"
"320282","T849"
"320284","H962|Q768|S960|S960|Y282"
"320290","H941|P193|S296|T849|Y234"
"320293","T849|T849"
"320311","H962|Q768"
"320339","Q768|T250"
"320361","H962|Q768|Q768|Q768|S960|T250|T250|Y239|Y239|Y282"
"320363","H962|Q768|T250|Y239|Y239"
"320365","H962|H962|S960|Y282"
"320885","H962|H962|Q768|T250"
"320978","H962|Q768|Q768|Y239|Y282"
"321120","Y239|Y282"
"321121","H962|H962|Q768|R425|S960|T250|Y239|Y282"
"321122","Q768|S960|T250|Y239"
"321126","H962|H962|H962|Q768|Q768|S960|T250|Y239|Y282|Y282"
"321129","R425|S960|S960|T250|Y239"
"321130","H962|Q768|Y282"
"321134","H962|H962|Q768|Y282"
"321144","H962|Q768|T250"
"321147","Q768|Y239"
"321149","H962|Q768"
"321151",NA
"321154",NA
"321155","Q768|T250"
"321156","H962|Q768|Y239"
"321157","S960|S960"
"321194","Y486|Y685|Y694"
"321217","Q768|S960"
"321331","S673|S673"
"321332","S673|Y239"
"321336","X482|X482|X482"
"321378","T851|Y260"
"321419","S103|S103|Y282"
"321424","S103|T851"
"321427","S103|S103|S103|T851|Y260|Y260"
"321439","T851|Y260"
"321478","S744|S744|Y239"
"321491",NA
"321494","R425|S673|S744|T799"
"321495","S673|S960"
"321496","H963|S744|S960|T799"
"321497",NA
"321500","S673|S744|T799|T799"
"321503","S673|T799|T799"
"321506","S744|S744"
"321511","S673"
"321520","S744|T250"
"321551","T005"
"321628","X482"
"321733","T131|T131|T131"
"321735","T131|T131"
"321761","S299|T798|T800|T800|T850|X481|X814"
"321762","T800|T850|T857|T859"
"321763","T800|T859|X814"
"321765","T798|T857|T859|X481"
"321766","T798|T859"
"321770","S299|T850|X814"
"321820","B440|S197"
"321826","T131|X508|Y012|Y280"
"321829","T001|Y012|Y237|Y256"
"321830","T001|Y237"
"321870",NA
"321893","B458|T569"
"321894","B458|R114|S243|S996|T569|T609|Y012|Y234|Y678"
"321913","B440|B476|B536|H941|R107|R699|S237|T569"
"321954","H646|H964|S051|S197|Y012"
"322005",NA
"322282","B440|B440|B440|B536|B536|H905|H905|H941|H941|H964|H964|R699|R921|R921|R921|S051|T603|T603"
"322284","B440|B458|H964|R699|S143"
"322286","B440|B476|B536|H905|H905|H941|H964|R921|R921|T603"
"322287","B440|B536|B536|H905|H905|H941|H941|H964|H964|H964|R921|R921|T603|T603|T603"
"322291","B440|B440|B440|B476|H905|H941|H964|R921|T603|T603"
"322292","B440|B536|H905|H941|H941|H964|P105|P105|R699|R921|R921|T603|T603"
"322317","H905|H964"
"322743","T005"
"322749","S991"
"322761","H963|S744"
"322773","S744|Y239"
"322774","S744"
"322777","S744"
"322782","H962|S744"
"322784","S744|Y239"
"322785","S205"
"322788","H963|Q768|T799"
"322791","H962|H962|H963|S673|S744|S960|T799"
"322793","H963|H963|H963|S673|T799"
"322797","H962|H963|H963|Q768|S673|S744|S744|T250|T799|Y239"
"322798","H963|H963|R425|S673|S744|S744|T799|T799|Y239|Y282"
"322800","H962|H963|H963|H963|Q768|Q768|R425|S673|S673|S744|T799|T799"
"322801","H962|H963|R425|S673|S673|S744|T799|T799|T799"
"322803",NA
"322804","H962|R425|S673|S744|T799|Y282"
"322806","H963|S673|S744|S744|S960|T799|T799"
"322807",NA
"322809","H962|H963|H963|H963|R425|S673|S673|S673|S744|T250|T799|T799|Y239|Y282"
"322810",NA
"322811",NA
"322812",NA
"322813",NA
"322814",NA
"322815","Q768|R425|S673|S673|S960|T799"
"322816",NA
"322817",NA
"322818",NA
"322819",NA
"322820",NA
"322824",NA
"322826","H963|R425|R425|S673|S744|S960|Y239"
"322828","B527|B527|B527"
"322831",NA
"322832",NA
"322834",NA
"322835",NA
"322838",NA
"322839",NA
"322843",NA
"322845",NA
"322847",NA
"322850","H962|R425|S960|Y282"
"322852",NA
"322853","T131|T131"
"322854","S960|T799|Y282"
"322858",NA
"322860","T799|Y282"
"322861",NA
"322862",NA
"322864","Q768|S960"
"322866","T250|T250"
"322867",NA
"322868",NA
"322870",NA
"322872",NA
"322874",NA
"322875","H962|S673|Y282"
"322877","R425|S673|S960"
"322881","S960|T250"
"322883","Q768|R425|S744|S960|S960|T250|T250|T799|Y239|Y282"
"322884",NA
"322885",NA
"322887","R425|R425|Y282"
"322888","S960|T250|Y239"
"322889",NA
"322890","S960|T250|T250|Y282|Y282|Y282"
"322891","H962|T250"
"322893",NA
"322894","H962|Q768"
"322896","H962|T250"
"322897","S960|Y239"
"322898",NA
"322899","S960|T250"
"322900",NA
"322905","T250|Y282"
"322906","H962|T799"
"322907","H962|Y282"
"322909",NA
"322910","Q768|Q768|S960|T250|T799|Y239"
"322911","T250|Y282"
"322913","H962|H962|Q768|R425|S960|T250|T250|T799|Y282"
"322918",NA
"322921","T250|Y239"
"322923","H962|Q768|R425|S960|Y282"
"322925",NA
"322926","Q768|S960|Y239|Y282"
"322927","H962|Q768|Q768|S673|T250|Y239"
"322929","Q768|S960"
"322930","Y282"
"322933","Q768|Y282"
"322934","H962|H962|H963|S960|S960|T250|T799|Y239|Y239"
"322936",NA
"322937",NA
"322938","Q768|Y239"
"322939",NA
"322943","H962|Q768|R425|S960"
"322945","R425|R425"
"322946",NA
"322947",NA
"322948","Y282"
"322949",NA
"322952","H962|S960|S960|Y239|Y239|Y282"
"322953","H962|H962|Q768|R425|S960|T250|Y282|Y282"
"322958","Q768|S960|Y239"
"322959","H962|Q768|S673|S960|T250|T250|Y239"
"322962",NA
"322963","Q768|R425|S673|S960|T250|Y239|Y282"
"322964","Q768|Q768"
"322966","Q768|T250"
"322968","T250|T250|Y239"
"322969","S960|T250|Y239"
"322971","S673|S673|S960|T250|Y282|Y282|Y282"
"322973","H962|Q768|S960|T250|Y239|Y239|Y282|Y282"
"322974",NA
"322975","Q768|R425|T250|Y239"
"322976","H962|S960|T250|Y282"
"322979",NA
"322980","R425|S960"
"322983","R425|Y282"
"322984","S960|T250"
"322985",NA
"322987","H962|S960|T250|Y239|Y282"
"322990","Q768|R425|S960|T250|Y282"
"322991","H962|Q768|R425|S673|S960|Y239|Y239|Y282"
"322997",NA
"322998","H962|H962|Q768|T250|Y239"
"323000","Q768|R425|S673|S673"
"323009",NA
"323010","H962|H962|Q768|S673|S960|T250|Y282"
"323011","H962|H962|Y239"
"323021",NA
"323022",NA
"323026",NA
"323027","R425|T250"
"323037","H962|Q768|Y239"
"323038","H962|T250|Y239"
"323040","H962|Q768|R425|T250|Y282"
"323043","H962|Q768|T250"
"323047",NA
"323084","S991|Y231"
"323091","Y231"
"323128","S673|Y239|Y239"
"323133","S960|Y239|Y282"
"323138","H646|H941|R114|S243|X891|Y231"
"323139","B527|H996|P193|R942|T796"
"323145","T250|T250|Y239"
"323146","H962|H962|Y282"
"323150","Q768|R425|S960|S960|Y239|Y282"
"323159","R425|Y282"
"323160","H962|S744"
"323168","Q768|Y282"
"323200","T798|T798"
"323209","T849|Y234"
"323213","Y234"
"323314","B440|R699|S197|Y012|Y012|Y678"
"323367","H963|S744"
"323377","H962|S744|S744"
"323381","H963|R425"
"323383","H963|S744|S744|T799"
"323385","S744|S960"
"323387","H963|H963|S744"
"323391","H963|T250|T799"
"323393","H963|S673"
"323395","R425|T799|T799"
"323397","H963|S744|S744|T799"
"323399","H963|H963"
"323401","R425|T799"
"323402","H963|H963|S673|T799"
"323405","H963|T250"
"323406","R425|R425|T799"
"323408","R425|S744|T799"
"323410",NA
"323412",NA
"323413",NA
"323414",NA
"323420","T799|T799"
"323421",NA
"323422",NA
"323423","S744|T799"
"323426","H963|R425"
"323427","H963|H963|S673"
"323428","R425|S744"
"323430","H963|R425|S960"
"323431",NA
"323434","S744"
"323435","R425|R425"
"323436",NA
"323440","H963|H963|S673|S744"
"323448",NA
"323449",NA
"323462","H963|R425"
"323465","H963|S673|S673"
"323469","H963|S744"
"323470","T800|T857|T859"
"323471","T798|T800|T850"
"323476","T798|T850"
"323478","T850|T857"
"323491","S960|T799"
"323504","B440|B440|B458|B476|B536|B536|H905|H964|H964|P105|R699|R921|S051|S051|S416|S416|S416|T603|T603|T609|Y234"
"323761","B527|Q748|R942|T124|T796|T796|T849|X508|X508|Y202|Y330"
"323773","P193|R942|T124|T584"
"323787","S205|T148"
"323946","T849|Y256"
"324038","H877|Y280"
"324098","H898|S237|S996|T148"
"324122","S991|T029"
"324364","S197|Y012"
"324367","S051|Y331"
"324404","T798"
"324413",NA
"324426","P193|T849"
"324478","T584|T584|T584"
"324672","B440|B440|R699"
"324682","S299"
"324685","S299|S299|S299|T798|T798|T798|T800|T800|T800|T850|T850|T850|T857|T857|T857|T859|T859|T859|X481|X481|X481|X814|X814|X814|Y234|Y234"
"324692","B440|B440|B440|B458|B458|B458|B476|B476|B536|B536|B536|H905|H905|H941|H941|H941|H964|H964|H964|P105|Q768|R699|R699|R921|R921|R921|S051|S051|S051|S103|S103|S416|S416|S416|S863|T603|T603|T603|T609|T609|T796|Y011|Y011|Y011|Y234|Y260|Y330|Y330"
"324693","B440|B440|B458|B476|B476|B476|B536|B536|H646|H905|H905|H905|H941|H941|H964|H964|P105|P105|P105|Q768|R699|R699|R921|R921|S051|S103|S103|S103|S416|S416|S863|T584|T603|T609|T609|T609|T796|T851|T851|Y011|Y011|Y011|Y260|Y330"
"324694","B440|B440|B440|B458|B458|B458|B476|B476|B476|B527|B527|B536|B536|B536|H646|H646|H877|H905|H905|H905|H941|H941|H941|H964|H964|H964|H996|P105|P105|P193|P193|P193|Q748|R699|R699|R699|R921|R921|R942|R942|R942|S051|S055|S103|S197|S197|S416|S416|S863|S863|S863|T001|T005|T005|T124|T131|T131|T584|T584|T584|T603|T603|T603|T609|T609|T796|T796|T796|T849|T849|T851|T851|X508|X508|X508|X891|Y011|Y012|Y202|Y202|Y202|Y231|Y231|Y231|Y234|Y237|Y260|Y260|Y280|Y280|Y330|Y330|Y330|Y678|Y678|Y678"
"324703","H905|R699|S051"
"324712","B458|B476|R921|S051|S051"
"324714","R699|S051|T851"
"324720","B536|S051"
"324724","H877|H996|P193|R942|R942|S055|S055|S863|S863|T005|T133|T796|T849|T849|X508|X508|X508|Y202|Y280|Y330"
"324751","Y012|Y260|Y678|Y678"
"325763","S299|T798|T800|T850|X481"
"325767","T850|T859"
"325928","B527|T005|X482"
"325954","B527|P193|Q748|T133|Y256"
"325998","Q748|Y256|Y330"
"326225","S744"
"326229","H963|S744"
"326237","S744|S744"
"326240","S744"
"326241","S744"
"326249","S744|S744"
"326255","S744|S744"
"326256","S744|S744"
"326260","S744|T799"
"326261","H962|S744|T799"
"326265","H963|S744|T799"
"326268","H963|S744|S744|S960|T799"
"326269",NA
"326271","H963|S673|S744|T584|T799"
"326272","H963|H963|R425|S673|S744|T584|T799|T799|Y282"
"326275","H963|S673|T799"
"326277","H963|H963|R425|S673|S744|S744|T799"
"326278","H963|H963|R425|S673|S744|S744|S744|T799|T799"
"326285","H963|H963|H963|R425|R425|S673|S744|S744|T799|T799|T799"
"326288","H963|H963|H963|Q768|R425|R425|S673|S744|S744|T799"
"326291","H963|H963|R425|S673|S673|T799|T799|T799"
"326292","S673|T799|T799"
"326293","H963|H963|R425|S673|S673|S744|T799"
"326304",NA
"326306","S673|S673|T250"
"326307",NA
"326308","H963|H963|Q768|R425|R425|S673|S673|S673|S744|T799|T799|T799"
"326310",NA
"326311",NA
"326315",NA
"326316","R425|S673|S960|T799"
"326317","T250|T250"
"326320",NA
"326321",NA
"326323","R425|S673|S673|S744|S960|Y239|Y282"
"326326",NA
"326327","H963|R425|S673|S673|T799"
"326328",NA
"326329",NA
"326331",NA
"326333",NA
"326335",NA
"326336",NA
"326340","R425|S960"
"326342","H962|H963|R425|S960|T799|Y282"
"326343","H962|T799"
"326344",NA
"326345",NA
"326346","S960|S960"
"326347",NA
"326349",NA
"326350","H962|R425|S673|S960|T250"
"326352",NA
"326357",NA
"326358","H962|S960"
"326359",NA
"326360",NA
"326361",NA
"326362","S673|T250"
"326363",NA
"326364",NA
"326365",NA
"326368","H962|T250"
"326369",NA
"326370",NA
"326371",NA
"326376",NA
"326381",NA
"326383",NA
"326384","S960|T250"
"326385",NA
"326387",NA
"326388",NA
"326391","R425|S960|Y282"
"326392","S673|S960"
"326393","Q768|S960|S960|T250|Y239|Y282"
"326394","H962|R425|S673|S960|T250|Y282"
"326399",NA
"326400",NA
"326402","B527"
"326404","B527"
"326407","H962|H962|Q768|R425|R425|S673|S673|S744|S960|T250|T799|Y282"
"326412",NA
"326414","R425|T250"
"326415","R425|S673"
"326416",NA
"326417",NA
"326419",NA
"326420",NA
"326422",NA
"326428","H962|H962|S960"
"326430",NA
"326431","H962|Y282|Y282"
"326433","R425|Y282"
"326436",NA
"326437",NA
"326441",NA
"326442","Q768|R425|S673|T250|Y239|Y282"
"326443",NA
"326444","Q768|S744|S960|T250|T799"
"326447",NA
"326453",NA
"326456",NA
"326457","S960|Y239"
"326461","H962|Q768|S960|Y282|Y282"
"326462",NA
"326463","R425|S960"
"326464","Q768|T250"
"326472",NA
"326473","Y239|Y282"
"326477",NA
"326478","H962|Q768|R425|T799|Y282|Y282"
"326479",NA
"326483",NA
"326486",NA
"326487","S960|T250"
"326488","S673|S960|T250|Y239|Y282|Y282"
"326492","S673|S673"
"326497",NA
"326500",NA
"326505","H962|Q768|Q768|Y239"
"326507","S960"
"326508",NA
"326511","H962|Y282"
"326512",NA
"326514",NA
"326522","R425|T250|Y282"
"326523",NA
"326525","Y239|Y282"
"326526","Q768|Q768|T250"
"326530",NA
"326533","H962|R425"
"326538","Q768|S960|Y282"
"326542",NA
"326548","H962|R425|R425|T250"
"326552","H962|Q768|Q768|T250|Y239|Y282"
"326554",NA
"326556","R425|T250"
"326565",NA
"326577","H962|H962|Q768|Y239"
"326583","H962|Y239"
"326585","R425|S960"
"326679","S243|T138"
"326685","Q748|Q884"
"326695","T138|T138|T138"
"326696","T138|T138"
"326787",NA
"326816","B527|B527"
"326824","S744|S744|T799"
"326836","S744|T799"
"326838","H963|S744|S744"
"326843","S744|S744"
"326845","H963|S744|T799"
"326849","S744|S744|S744|T799"
"326851","H963|H963|S673|T799"
"326868","H963|H963|R425|S744"
"326871","S744|T799"
"326873","H963|H963|R425|S744|S744|S744|T799"
"326880",NA
"326883","H963|H963|H963|T799"
"326885","H963|R425|S744"
"326887","H963|H963|H963|R425|S673|T799|T799"
"326888","H963|H963|H963|R425|S744"
"326890","H963|H963|Y282"
"326891","H963|H963|Q768|S673|S673|S744|T799|T799|T799"
"326892","R425|T799|T799"
"326895",NA
"326896","H963|R425|S744|T799|T799"
"326898","S744|T799"
"326900","S744|S960"
"326901","H963|S673|S673"
"326904",NA
"326906","H963|H963|Q768|S673|T799|T799|Y239"
"326910","H963|T799"
"326912",NA
"326914","R425|S673"
"326917",NA
"326919",NA
"326922","Q768|R425|S673|S673|S744|S744|S960|T799"
"326923",NA
"326924","S744"
"326926","H963|R425|R425|S673|S744|S744|S744|T799"
"326930",NA
"326931","H963|T799"
"326932",NA
"326933","T250|T799"
"326939","H963|R425|Y282"
"326943",NA
"326949",NA
"326950","S673|T799"
"326953","H963|H963|R425|S960|T799|T799"
"326955","S673|T799"
"326957","H963|S960"
"326959","H963|R425"
"326963","H963|S673|S960|T250|Y282"
"326966","S673|S673|S744"
"326967","R425|S673|S744"
"326971","H963|H963|R425|S744"
"326973",NA
"326974","H963|H963"
"326979","T849"
"326987",NA
"326995","H963|H963|R425|S744|S744"
"326999","H963|H963|S744"
"327009","S673|Y282"
"327020","H963|S744"
"327021",NA
"327024","R425|S673"
"327031","H963|Y282"
"327043","S744|T799"
"327207","R510|S296"
"327208","S296"
"327355","H898"
"327357","S296"
"327467","B527"
"327472","S197"
"327478","S205|S205|S205"
"327479","S205|S205|S205"
"327480","S205|S205"
"327482","S205"
"327528","S325"
"327587",NA
"327593",NA
"327608",NA
"327623",NA
"329270",NA
"329290","S744"
"329295","S744"
"329306","S744"
"329308","S744"
"329310","S744|S744"
"329317","S744"
"329319","S744"
"329320","S744|S744"
"329323","S744|S744|T799"
"329324","H963|S744|S744|T799"
"329326","Q768|S744"
"329327","H963|S744|S744"
"329329","H963|H963|R425|S744|T799"
"329330","H962|H963|H963|S744|S744|T799"
"329332","T799"
"329334","H963|H963|S744|S744|S960|T799"
"329336","H963|H963|S673|S744|T799"
"329337","H963|H963|R425|S673|S673|S744|S744|T799"
"329338","H963|H963|S673|T799|T799"
"329340","H963|H963|S673|S744"
"329341","H963|H963|S673|S744|T799|T799"
"329343","H963|H963|H963|R425|S673|S673|S744|S744|S744|T799|T799"
"329347","R425|S673|S744|S960|T799"
"329348","X482"
"329349","H963|H963|H963|S744|S744|T799"
"329350","H963|H963|H963|R425|S673|S744|S744|T799|T799|T799"
"329351","H963|H963|S673|S673|S960|T799|T799"
"329353","H963|H963|R425|S744|Y239"
"329355",NA
"329357",NA
"329358","H963|H963|H963|S673|S673|S744|T799|T799|T799|Y282"
"329361",NA
"329362",NA
"329366",NA
"329367","H963|S673|S673|T799"
"329368",NA
"329371",NA
"329372","H963|H963|Q768|S673|S673|S744|S960|T799|T799"
"329373","R425|S960"
"329376","H963|S673|S744"
"329377",NA
"329378",NA
"329379","H963|T799"
"329381",NA
"329382",NA
"329383","S744|T250"
"329385",NA
"329386",NA
"329387",NA
"329388","H963|T799"
"329393","R425|S673"
"329394",NA
"329396",NA
"329398",NA
"329400","S673|S744|S960"
"329401",NA
"329403",NA
"329404","S673|S744"
"329405",NA
"329408",NA
"329409",NA
"329410","R425|S673"
"329412","R425|R425"
"329413",NA
"329417","R425|T799|T799"
"329420",NA
"329423",NA
"329424",NA
"329425",NA
"329426",NA
"329428","H963|R425|S960"
"329429","S673|S960"
"329430",NA
"329431",NA
"329432","R425|R425|S960|T250"
"329434",NA
"329436","H963|R425"
"329437",NA
"329440",NA
"329445","H963|R425|R425|S960"
"329448",NA
"329450",NA
"329451","H963|H963|R425|S960|T250|T799"
"329456",NA
"329457","Q768|T799"
"329458",NA
"329459",NA
"329460","Q768|R425|S960|S960|T250"
"329461","R425|R425|R425|S960"
"329465",NA
"329468",NA
"329470","R425|R425|S960"
"329475","R425|Y282"
"329476",NA
"329480","Q768|S673"
"329486",NA
"329490",NA
"329707",NA
"329772","Q768|T799"
"329775","H963|S960|T250|T799"
"329778","S673|S673"
"329782",NA
"329787","Q768|R425|S960|Y282"
"329788","H962|R425|T250"
"329789","S673|T250"
"329790",NA
"329791",NA
"329802",NA
"329803",NA
"329804","H962|S960"
"329806",NA
"329808","S673|S960"
"329811",NA
"329813",NA
"329814",NA
"329815",NA
"329816","S744|S960"
"329817","H962|S960|T799|Y282"
"329818",NA
"329824","H962"
"329825",NA
"329827","S960|T250"
"329830","S673|S960"
"329832",NA
"329836","R425|S673"
"329837",NA
"329841","H962|Q768|R425|S744|T799|Y282"
"329845","H713"
"329854","H962|Q768|S960|T250|T250|Y282|Y282"
"329857","Q768|R425|S673|Y282"
"329871","S960|Y239"
"329885","T250|Y282"
"329886","S960|Y239"
"329889","H962|R425|S673|S960|Y239|Y282"
"329890",NA
"329895","H962|R425|S960"
"329899",NA
"329903",NA
"329907",NA
"329915",NA
"329916",NA
"329920",NA
"329923",NA
"329928",NA
"329938","S673|T250"
"329942",NA
"329948",NA
"329961","R425|S960|T250|T250|Y282"
"329962","T250"
"329969","H962|Q768|Q768|S960|Y239"
"329976",NA
"329986","Y282|Y282"
"329990",NA
"329992",NA
"329997","H962|Y239"
"33",NA
"330004","S673|Y282"
"330005",NA
"330018","H962|S960|S960"
"330026",NA
"330041","H962|T851|Y282"
"330054",NA
"330063",NA
"330064","S673|S673"
"330078",NA
"330211","T084"
"330245","T800|T859|X481"
"330252",NA
"330298","T138"
"330313","S744"
"330378","S744|S744"
"330384","S673|S744"
"330386","S744|T250"
"330389","S744|S744|T799|T799|Y282"
"330392","S744|S744"
"330396","S744|S744"
"330397","H963|S744|S744|T799|Y239"
"330399","S744"
"330401","H963|S744|S744"
"330407","H963|S744|S744|S744|T799|T799"
"330413","S744"
"330417","H963|S673|S744|S744|T799"
"330419","H963|S744|S744|T799|T799"
"330423","H963|H963|S673|S744|S744|S744"
"330425","H963|S673|S744"
"330431","H963|S673|T799"
"330434","H963|R425|S673|S744|S744|T799"
"330444","H963|H963|S673|S744|T799|T799"
"330482","H963|H963|Q768|S673|S744|S744|T799|T799"
"330483","S744|T799"
"330484","H963|H963|R425|S744|S744|S744|T799|Y282"
"330485","H963|R425|S673"
"330486",NA
"330488",NA
"330489","S673|S744|S744"
"330491","H963|S744|S744|S960|T250|T799|T799"
"330493","H963|H963|H963|R425|S673|S744|S744|S744|S960|T799|T799|Y282"
"330496","Q768|Y239"
"330497","H963|S673|S960|T250"
"330498",NA
"330500","H963|H963|R425|T799"
"330501","H963|S673|S673|S744|T799|T799"
"330502",NA
"330503","H963|S673|S673|S744|S744|S960|T799|T799"
"330508","H963|H963"
"330509",NA
"330510",NA
"330513","H962|H963|T799"
"330515","H963|S673"
"330516","H963|H963|S673|S744|S960|S960|T250|T799|T799"
"330518","H963|R425|R425|S744|T799"
"330522","S744|S960|T250"
"330523","H963|R425|T799"
"330524","H963|R425|S744"
"330525",NA
"330528","Q768|Y282"
"330530",NA
"330532","S673|S744"
"330534",NA
"330535","H963|R425"
"330538","H963|H963"
"330540",NA
"330543","H962|S673|S960|T250"
"330545","H962|H963|S744|S744|S960|T799"
"330550",NA
"330555",NA
"330557",NA
"330558",NA
"330563",NA
"330564","H963|R425|T799"
"330568","H962|Q768|T799|T799"
"330574",NA
"330577","H963|H963|R425|S673|S960|T799|T799|Y282"
"330584","B440|B440|H941|H941|H964|H964"
"330587",NA
"330593","H962|S673|S960|T799|T799|Y282"
"330594","Q768|T799"
"330632","S744|T250"
"330636","H963|T799"
"330643","H963|S960"
"330644","H963|T799"
"330645","S673|S673"
"330646","S673|S744|S744|S744|S960|T250|T799|Y239"
"330649","R425|S744|T799|Y282"
"330656",NA
"330660",NA
"330665","H963|R425|S673|T799"
"330669","H962|S960"
"330670","R425|S744"
"330678","H963|S673|T799"
"330682","H963"
"330686","H962|H963|Y282"
"330700","T799|T799|Y239|Y282"
"330709","R425|T799"
"330712","S673|S673|S960|T799"
"330715",NA
"330738","H962|S673|S960"
"330741",NA
"330749",NA
"330765","H962|R425"
"330797","H713"
"330902","T584"
"331036","T584"
"331038","T584|T584"
"331041","T584|T584"
"331060","T584"
"331604","S237"
"331781","R425|S103|Y011"
"331873","R107|R107|R107|X891|X891"
"331874","R107|R107|X891|X891"
"331875","R107|X891|X891"
"331876","X891|X891"
"331877","X891|X891"
"331898","S744|T799"
"331900","S744"
"331904","S744"
"331905","S744|S744"
"331912","S744|S744"
"331920","S744"
"331922","S744"
"331926","H963|S744"
"331928","S744"
"331931","S744|S744"
"331932","S744|S744"
"331934","S744|S744"
"331938","S744|S744"
"331939","S744|S744|T799|Y282"
"331940",NA
"331942","H963|S744|S744|T799"
"331943","H963|S744|S744|T799"
"331945","R425|S744|T799|T799"
"331946","H963|H963|S744|S744|T799"
"331949","T250|T799"
"331952","H963|Q768|S744|T799"
"331953","H962|H963|R425|S673|S744|T799"
"331954","Q768|S673"
"331956","S673|S744|Y239"
"331957","H963|S744|T799"
"331958","H963|S744|T799"
"331959","H963"
"331962","T799"
"331963","H963|H963|S673|S744|T799|T799"
"331966","H963|S673|S744"
"331967","H963|S744"
"331968","H963|S744|T799|Y239"
"331969","S673|T799|T799|T799"
"331971","H963|H963|H963|S673|S744|S744|T799|T799"
"331974","H963|T799"
"331975","H963|T799|T799"
"331977","H963|H963|R425|S673|T799"
"331978",NA
"331983","H963|H963|H963|S673|S673|S673|S744|T799|T799|T799"
"331985","H963|R425"
"331987",NA
"331989","H963|H963|R425|S673|S744|S744|T799|T799"
"331992","T799"
"331994","H963|H963|R425|S673|S673|S744|T799|T799"
"331995","H963|H963|R425|S673|S673|T799|Y282"
"331996","H963|R425|S673|T799|T799"
